income,idapp,Education,income Groups,generation,Facebook,Flickr,Fox.com,LinkedIn,NYTimes.com,Weather.com,TripAdvisor.com,WSJ.com,Validation,Smart phone linear,smart_phone
74999.5,104626,College degree,72500 - 1e+5,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
48749.5,108538,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
187499.5,110001,College degree,1e+5 - High,Younger Boomers (45-54),1,0,1,1,1,0,0,0,0,0,No
137499.5,117357,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,1,0,0,0,1,0,No
57499.5,126036,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
137499.5,127252,College degree,1e+5 - High,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
137499.5,142850,College degree,1e+5 - High,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
77499.5,146553,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
32499.5,154851,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
74999.5,160206,College degree,72500 - 1e+5,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
89999.5,160220,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
41249.5,160510,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
32499.5,160566,College degree,31250 - 52500,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
74999.5,161475,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
74999.5,161780,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,1,0,0,0,No
47499.5,161841,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
7499.5,162406,College degree,Low - 31250,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
74999.5,162421,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
64999.5,163126,College degree,52500 - 72500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
137499.5,163232,College degree,1e+5 - High,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
74999.5,163326,College degree,72500 - 1e+5,Seniors (66+),0,1,0,0,0,0,0,0,0,0,No
41249.5,163781,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
89999.5,164163,College degree,72500 - 1e+5,Gen X (31-44),0,0,1,0,0,0,0,0,0,0,No
112499.5,164430,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
74999.5,165200,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,1,0,0,0,No
13749.5,165574,College degree,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
52499.5,168274,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,0,1,0,0,0,No
64999.5,168921,College degree,52500 - 72500,Seniors (66+),0,0,0,0,0,1,0,0,1,0,No
48749.5,175518,College degree,31250 - 52500,Seniors (66+),1,0,0,0,1,0,0,0,0,0,No
112499.5,179332,College degree,72500 - 1e+5,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
92499.5,184092,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
72499.5,185798,College degree,52500 - 72500,Older Boomers (55-65),0,0,0,0,1,1,0,0,0,0,No
137499.5,186234,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,1,1,0,0,0,0,No
97499.5,189855,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,1,0,0,1,1,0,No
87499.5,190743,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
137499.5,190990,College degree,1e+5 - High,Older Boomers (55-65),1,0,0,0,1,0,0,0,1,0,No
112499.5,192788,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,193474,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
41249.5,195698,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
62499.5,196072,College degree,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
137499.5,202375,College degree,1e+5 - High,Older Boomers (55-65),1,0,0,1,0,0,0,0,0,0,No
162499.5,206245,College degree,1e+5 - High,Seniors (66+),0,0,1,0,0,1,0,0,0,0,No
137499.5,208772,College degree,1e+5 - High,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
77499.5,209932,College degree,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,1,0,0,0,0,No
87499.5,211041,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
112499.5,216807,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,1,0,0,0,1,0,0,0,No
224999.5,218347,College degree,1e+5 - High,Younger Boomers (45-54),1,0,0,0,0,0,1,0,0,0,No
112499.5,236257,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,1,1,0,0,0,0,No
77499.5,236534,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
92499.5,238002,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
48749.5,240621,College degree,31250 - 52500,Seniors (66+),0,0,1,0,0,0,0,0,0,0,No
112499.5,242780,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
23749.5,250085,College degree,Low - 31250,Gen X (31-44),1,1,0,0,0,1,0,0,0,0,No
89999.5,256835,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
112499.5,268013,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,1,0,0,No
77499.5,270169,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
41249.5,282583,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
112499.5,288182,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,1,1,0,0,0,0,0,0,No
187499.5,288209,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,291301,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
82499.5,291351,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,1,1,0,0,0,No
48749.5,292906,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
74999.5,304944,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
52499.5,330966,College degree,31250 - 52500,Older Boomers (55-65),1,1,0,0,0,1,0,0,1,0,No
37499.5,331224,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,1,1,1,0,0,0,No
82499.5,331646,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
74999.5,331693,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
52499.5,333074,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
41249.5,334941,College degree,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
46249.5,342621,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
41249.5,345229,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,1,1,0,0,No
46249.5,351497,College degree,31250 - 52500,Gen Y (18-30),1,0,0,1,0,0,0,0,0,0,No
42499.5,355893,College degree,31250 - 52500,Older Boomers (55-65),1,0,0,1,1,0,0,0,0,0,No
64999.5,361140,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
89999.5,361597,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
57499.5,362481,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
187499.5,362911,College degree,1e+5 - High,Seniors (66+),0,0,1,0,0,0,0,0,0,0,No
89999.5,363412,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
89999.5,364743,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
89999.5,365551,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,1,0,0,0,No
74999.5,366098,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
89999.5,366777,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
112499.5,367471,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
74999.5,368238,College degree,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
32499.5,368647,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
47499.5,368829,College degree,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
7499.5,370383,College degree,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
27499.5,380856,College degree,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
32499.5,390250,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,1,0,0,0,0,0,0,No
43749.5,391730,College degree,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
72499.5,394549,College degree,52500 - 72500,Younger Boomers (45-54),1,0,0,0,1,0,0,1,0,0,No
137499.5,399199,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
52499.5,402429,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
28749.5,423357,College degree,Low - 31250,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
92499.5,425040,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
137499.5,430715,College degree,1e+5 - High,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
52499.5,435555,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
57499.5,437656,College degree,52500 - 72500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
324999.5,438607,College degree,1e+5 - High,Seniors (66+),0,0,0,0,1,0,1,1,0,0,No
26249.5,443644,College degree,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
52499.5,444521,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,1,0,No
162499.5,447399,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,1,1,0,0,0,1,0,No
224999.5,452896,College degree,1e+5 - High,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
7499.5,455785,College degree,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
27499.5,456652,College degree,Low - 31250,Seniors (66+),1,1,0,0,0,0,0,0,0,0,No
32499.5,457369,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
57499.5,458825,College degree,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
112499.5,460305,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
52499.5,465582,College degree,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
97499.5,466756,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,1,0,0,0,0,0,No
97499.5,468750,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,1,1,0,No
82499.5,478933,College degree,72500 - 1e+5,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
48749.5,491994,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
87499.5,503048,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
112499.5,504885,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
52499.5,515167,College degree,31250 - 52500,Older Boomers (55-65),1,1,0,1,0,1,0,0,0,0,No
137499.5,520172,College degree,1e+5 - High,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
162499.5,522694,College degree,1e+5 - High,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
28749.5,523329,College degree,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
82499.5,525853,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,1,0,0,0,1,0,0,No
112499.5,547253,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
41249.5,567434,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
72499.5,573076,College degree,52500 - 72500,Gen X (31-44),1,1,0,0,0,1,0,0,0,0,No
52499.5,578791,College degree,31250 - 52500,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
82499.5,581237,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
97499.5,586998,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
77499.5,587162,College degree,72500 - 1e+5,Seniors (66+),0,0,1,0,1,0,0,0,0,0,No
112499.5,593486,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
43749.5,594071,College degree,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
77499.5,596233,College degree,72500 - 1e+5,Seniors (66+),1,0,0,0,0,0,0,0,1,0,No
112499.5,597279,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,597986,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
33749.5,599898,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
52499.5,608198,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
92499.5,613859,College degree,72500 - 1e+5,Seniors (66+),1,1,0,0,0,1,1,0,0,0,No
82499.5,620835,College degree,72500 - 1e+5,Gen Y (18-30),1,1,0,1,1,1,0,0,0,0,No
137499.5,632824,College degree,1e+5 - High,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
97499.5,632893,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
16249.5,636674,College degree,Low - 31250,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
187499.5,643407,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
112499.5,645204,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
57499.5,645874,College degree,52500 - 72500,Gen X (31-44),1,1,1,0,1,1,0,1,0,0,No
87499.5,651443,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,1,0,0,1,0,0,0,0,No
62499.5,652577,College degree,52500 - 72500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
77499.5,659558,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,662179,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
137499.5,662765,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
48749.5,665145,College degree,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
97499.5,671084,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,1,1,0,0,0,0,No
224999.5,671340,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
274999.5,672236,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,1,0,0,0,0,0,No
274999.5,672594,College degree,1e+5 - High,Younger Boomers (45-54),1,0,0,1,1,0,1,1,0,0,No
82499.5,673481,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,1,1,0,No
67499.5,673539,College degree,52500 - 72500,Older Boomers (55-65),1,0,1,0,0,1,0,0,1,0,No
137499.5,676708,College degree,1e+5 - High,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
41249.5,681031,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
77499.5,681730,College degree,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
112499.5,682244,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,1,1,0,1,0,0,No
33749.5,684467,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,687636,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
82499.5,693244,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,1,1,0,No
112499.5,694052,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
13749.5,709557,College degree,Low - 31250,Older Boomers (55-65),0,0,0,0,0,1,1,0,1,0,No
137499.5,714323,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,1,0,0,0,1,0,No
3749.5,714328,College degree,Low - 31250,Younger Boomers (45-54),0,0,1,0,0,0,0,0,0,0,No
112499.5,718071,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
57499.5,718801,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
112499.5,719691,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
72499.5,802773,College degree,52500 - 72500,Younger Boomers (45-54),1,0,1,0,0,1,0,0,0,0,No
137499.5,807469,College degree,1e+5 - High,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
97499.5,810675,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
77499.5,823720,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
67499.5,824233,College degree,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
52499.5,852516,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
162499.5,858231,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,858886,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,1,0,0,0,0,0,No
41249.5,865335,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,1,0,0,0,0,0,0,No
97499.5,872073,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
62499.5,879629,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
112499.5,880908,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,1,0,0,1,0,0,0,0,No
67499.5,887296,College degree,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
52499.5,888175,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
33749.5,900835,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
137499.5,909127,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
16249.5,1014622,College degree,Low - 31250,Seniors (66+),1,0,0,0,1,1,0,0,0,0,No
48749.5,1019962,College degree,31250 - 52500,Younger Boomers (45-54),0,0,1,1,0,1,1,0,0,0,No
52499.5,1022286,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
43749.5,1025513,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
92499.5,1027727,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,1,1,0,0,1,0,No
87499.5,1032715,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
67499.5,1045530,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
137499.5,1046536,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,1,0,0,0,0,0,0,No
137499.5,1052133,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
77499.5,1064751,College degree,72500 - 1e+5,Gen Y (18-30),1,0,1,1,1,1,0,1,0,0,No
112499.5,1066422,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
224999.5,1068035,College degree,1e+5 - High,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
112499.5,1071794,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,1,0,0,0,0,1,0,No
92499.5,1075996,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
41249.5,1082305,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
43749.5,1082879,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
41249.5,1090891,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
187499.5,1092799,College degree,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,1096902,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
77499.5,1124999,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
137499.5,1125797,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
97499.5,1150215,College degree,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
112499.5,1161525,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,1,0,No
54999.5,1166368,College degree,52500 - 72500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
137499.5,1167319,College degree,1e+5 - High,Gen X (31-44),0,1,0,1,0,1,0,0,1,0,No
112499.5,1168170,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
137499.5,1180541,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,1206683,College degree,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
43749.5,1206827,College degree,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
112499.5,1207307,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
137499.5,1207488,College degree,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,1,0,0,0,No
77499.5,1211479,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,1,0,0,1,0,0,0,0,No
92499.5,1214291,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
82499.5,1215006,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
62499.5,1215243,College degree,52500 - 72500,Older Boomers (55-65),0,0,1,1,0,1,0,0,0,0,No
97499.5,1218133,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
137499.5,1222274,College degree,1e+5 - High,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
87499.5,1225730,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
87499.5,1226020,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
62499.5,1226218,College degree,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
64999.5,1226243,College degree,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
72499.5,1228576,College degree,52500 - 72500,Older Boomers (55-65),0,0,0,1,0,0,0,0,0,0,No
44999.5,1228790,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
87499.5,1231532,College degree,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
112499.5,1237951,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,1242604,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
41249.5,1243866,College degree,31250 - 52500,Gen X (31-44),1,0,0,0,0,1,0,0,1,0,No
41249.5,1246823,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
112499.5,1251081,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
37499.5,1251490,College degree,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
3749.5,1257635,College degree,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
112499.5,1258505,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,1,0,0,0,No
36249.5,1258777,College degree,31250 - 52500,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
33749.5,1260205,College degree,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
187499.5,1260619,College degree,1e+5 - High,Seniors (66+),0,0,1,0,0,0,0,0,0,0,No
112499.5,1263913,College degree,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
162499.5,1268509,College degree,1e+5 - High,Younger Boomers (45-54),1,1,0,0,1,1,1,0,1,0,No
62499.5,1275773,College degree,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,1282784,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
112499.5,1296619,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
23749.5,1297900,College degree,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
87499.5,1322078,College degree,72500 - 1e+5,Older Boomers (55-65),1,0,0,1,1,0,0,0,1,0,No
48749.5,1331852,College degree,31250 - 52500,Gen X (31-44),0,0,1,0,0,0,0,0,0,0,No
87499.5,1348397,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
224999.5,1354331,College degree,1e+5 - High,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
57499.5,1364441,College degree,52500 - 72500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
82499.5,1365721,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
87499.5,1370248,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
87499.5,1374847,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
87499.5,1375967,College degree,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
112499.5,1377188,College degree,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
162499.5,1378809,College degree,1e+5 - High,Gen X (31-44),1,0,0,1,0,1,0,0,1,0,No
87499.5,1380370,College degree,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
77499.5,1383532,College degree,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
44999.5,1385514,College degree,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
