IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Zip_key,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc,Share_Camp,Share_Other,Share_PL,Share_prog
648236,18081,Johnson County,Indiana,MIDWEST,3,46142 Greenwood,46142,0.27,0.15,0.1,0.97,0,2.62,0.27,0.12,57351,25063,0.69749569,0.040461491,0.116428596,0.145614223
648240,48113,Dallas County,Texas,SOUTH,7,75208 Dallas,75208,0.3,0.18,0.07,0.54,0.05,3.21,0.18,0.28,35135,15963,0.664984273,0.067141093,0.209099668,0.058774967
648368,17163,St. Clair County,Illinois,MIDWEST,3,62221 Belleville,62221,0.26,0.14,0.1,0.78,0.18,2.45,0.22,0.18,45230,21685,0.631357259,0.11370128,0.119502079,0.135439382
648374,24017,Charles County,Maryland,SOUTH,5,20602 Waldorf,20602,0.3,0.17,0.07,0.63,0.31,2.84,0.13,0.15,52254,20433,0.652414557,0.028386398,0.186545759,0.132653286
648458,39095,Lucas County,Ohio,MIDWEST,3,43617 Toledo,43617,0.29,0.15,0.1,0.92,0.02,2.75,0.33,0.09,67944,29777,0.639326751,0.046503224,0.136765216,0.177404809
648459,39095,Lucas County,Ohio,MIDWEST,3,43612 Toledo,43612,0.27,0.16,0.11,0.9,0.06,2.42,0.12,0.21,39337,18146,0.683118819,0.027878613,0.158633264,0.130369304
648547,31055,Douglas County,Nebraska,MIDWEST,4,68164 Omaha,68164,0.28,0.17,0.06,0.89,0.06,2.55,0.41,0.09,58983,26552,0.571109786,0.057324891,0.192412569,0.179152754
648567,18057,Hamilton County,Indiana,MIDWEST,3,46032 Carmel,46032,0.31,0.17,0.09,0.93,0.02,2.71,0.53,0.07,77730,40490,0.567569023,0.080626005,0.222329196,0.129475776
648570,48201,Harris County,Texas,SOUTH,7,77035 Houston,77035,0.31,0.19,0.08,0.4,0.38,2.75,0.25,0.26,35524,16820,0.518727356,0.099930963,0.196382458,0.184959223
648604,42043,Dauphin County,Pennsylvania,EAST,2,17057 Middletown,17057,0.23,0.12,0.15,0.92,0.04,2.39,0.15,0.18,40283,20660,0.566882774,0.036722735,0.205620866,0.190773625
648606,10003,New Castle County,Delaware,SOUTH,5,19803 Wilmington,19803,0.22,0.12,0.22,0.93,0.03,2.46,0.47,0.06,75608,41655,0.479541762,0.069263631,0.061916479,0.389278128
648682,45077,Pickens County,South Carolina,SOUTH,5,29631 Clemson,29631,0.1,0.05,0.08,0.82,0.11,2.36,0.51,0.39,26638,14387,0.617807044,0.042305424,0.201538834,0.138348697
648684,37001,Alamance County,North Carolina,SOUTH,5,27258 Haw River,27258,0.24,0.13,0.11,0.79,0.17,2.43,0.14,0.21,39769,18230,0.653003202,0.020556324,0.25804703,0.068393443
648713,1083,Limestone County,Alabama,SOUTH,6,35756 Madison,35756,0.26,0.15,0.08,0.57,0.4,2.62,0.15,0.26,41151,17409,0.596750478,0.060564887,0.221277373,0.121407262
648719,6065,Riverside County,California,WEST,9,92571 Perris,92571,0.4,0.23,0.06,0.43,0.16,3.81,0.07,0.2,40097,12210,0.603229648,0.058780464,0.179934701,0.158055186
648761,4013,Maricopa County,Arizona,WEST,8,85048 Phoenix,85048,0.32,0.18,0.03,0.86,0.03,2.87,0.45,0.04,82865,34354,0.544644474,0.086533503,0.155598307,0.213223716
648764,25003,Berkshire County,Massachusetts,EAST,1,01201 Pittsfield,1201,0.23,0.13,0.18,0.93,0.04,2.27,0.18,0.26,36448,20857,0.339268606,0.142577591,0.059284097,0.458869706
648768,13067,Cobb County,Georgia,SOUTH,5,30127 Powder Springs,30127,0.32,0.17,0.06,0.74,0.22,3.06,0.27,0.08,64084,23160,0.711240236,0.037141215,0.025279869,0.226338681
648850,6037,Los Angeles County,California,WEST,9,90036 Los Angeles,90036,0.15,0.09,0.12,0.7,0.07,1.89,0.55,0.19,47746,35344,0.327748622,0.307721288,0.076188966,0.288341123
648851,17119,Madison County,Illinois,MIDWEST,3,62025 Edwardsville,62025,0.23,0.12,0.11,0.89,0.08,2.52,0.34,0.15,51657,24436,0.55728941,0.099262007,0.140125687,0.203322895
648852,6073,San Diego County,California,WEST,9,92108 San Diego,92108,0.08,0.05,0.08,0.75,0.06,1.72,0.48,0.18,42626,29348,0.457861964,0.091730405,0.196397115,0.254010515
649145,24033,Prince George's County,Maryland,SOUTH,5,20735 Clinton,20735,0.27,0.14,0.09,0.21,0.73,2.97,0.23,0.07,71317,25462,0.461643398,0.059003621,0.151636291,0.32771669
649190,44007,Providence County,Rhode Island,EAST,1,02864 Cumberland,2864,0.24,0.13,0.16,0.97,0.01,2.59,0.27,0.16,54656,25592,0.38160089,0.087403886,0.125148486,0.405846738
649201,6073,San Diego County,California,WEST,9,92071 Santee,92071,0.28,0.15,0.09,0.87,0.02,2.8,0.16,0.12,53824,21499,0.525628258,0.072507365,0.208145701,0.193718675
649253,37081,Guilford County,North Carolina,SOUTH,5,27405 Greensboro,27405,0.26,0.15,0.11,0.4,0.52,2.44,0.15,0.29,31791,15996,0.595263714,0.017364071,0.321501292,0.065870924
649335,34005,Burlington County,New Jersey,EAST,2,08052 Maple Shade,8052,0.19,0.11,0.15,0.83,0.07,2.22,0.21,0.14,45426,23812,0.350330799,0.084814356,0.039305375,0.52554947
649359,51670,Hopewell city,Virginia,SOUTH,5,23860 Hopewell,23860,0.27,0.15,0.14,0.64,0.32,2.48,0.12,0.26,35605,17955,0.690963524,0.018736403,0.194511126,0.095788946
649378,28089,Madison County,Mississippi,SOUTH,6,39110 Madison,39110,0.3,0.17,0.1,0.89,0.09,2.83,0.48,0.06,73938,30482,0.626734115,0.039081023,0.26000863,0.074176233
649405,27163,Washington County,Minnesota,MIDWEST,4,55082 Stillwater,55082,0.28,0.14,0.1,0.97,0.01,2.67,0.37,0.11,67776,30536,0.582064272,0.062275065,0.181488364,0.174172298
649460,13121,Fulton County,Georgia,SOUTH,5,30331 Atlanta,30331,0.29,0.16,0.09,0.02,0.95,2.73,0.27,0.26,36349,18706,0.700299478,0.035181271,0.041474215,0.223045036
649471,37151,Randolph County,North Carolina,SOUTH,5,27316 Ramseur,27316,0.26,0.15,0.14,0.8,0.12,2.63,0.09,0.27,36334,16247,0.669039772,0.030400851,0.23279426,0.067765117
649502,29165,Platte County,Missouri,MIDWEST,4,64151 Kansas City,64151,0.24,0.13,0.1,0.9,0.04,2.35,0.34,0.12,56974,28513,0.704894975,0.080395933,0.068747518,0.145961574
650504,13121,Fulton County,Georgia,SOUTH,5,30022 Alpharetta,30022,0.32,0.18,0.04,0.81,0.07,2.85,0.55,0.05,93150,41359,0.615066547,0.096983518,0.089277731,0.198672204
650517,39139,Richland County,Ohio,MIDWEST,3,44907 Mansfield,44907,0.22,0.13,0.2,0.91,0.06,2.15,0.18,0.26,34504,21721,0.58046155,0.052256683,0.278519913,0.088761854
650536,27053,Hennepin County,Minnesota,MIDWEST,4,55428 Minneapolis,55428,0.23,0.13,0.16,0.81,0.09,2.39,0.2,0.18,43970,21159,0.587129702,0.064919612,0.198737453,0.149213232
650555,42095,Northampton County,Pennsylvania,EAST,2,18091 Wind Gap,18091,0.24,0.13,0.14,0.98,0,2.55,0.14,0.19,44743,21535,0.528097255,0.032301904,0.165404828,0.274196014
650557,37179,Union County,North Carolina,SOUTH,5,28110 Monroe,28110,0.28,0.17,0.08,0.78,0.15,2.84,0.14,0.16,45402,19379,0.644253343,0.032130718,0.166434542,0.157181397
650569,37071,Gaston County,North Carolina,SOUTH,5,28054 Gastonia,28054,0.22,0.13,0.16,0.79,0.16,2.35,0.2,0.25,38575,20985,0.684056838,0.028122068,0.142789508,0.145031586
650725,24003,Anne Arundel County,Maryland,SOUTH,5,21401 Annapolis,21401,0.22,0.12,0.15,0.78,0.18,2.4,0.38,0.12,63925,32525,0.423169616,0.091689706,0.151508343,0.333632335
650743,39035,Cuyahoga County,Ohio,MIDWEST,3,44143 Cleveland,44143,0.22,0.11,0.18,0.8,0.14,2.44,0.35,0.13,53877,28665,0.460634744,0.078892534,0.137689029,0.322783693
650756,37119,Mecklenburg County,North Carolina,SOUTH,5,28269 Charlotte,28269,0.28,0.18,0.04,0.65,0.27,2.58,0.44,0.11,61899,27445,0.499913136,0.083585823,0.104859673,0.311641368
650811,44007,Providence County,Rhode Island,EAST,1,02909 Providence,2909,0.32,0.19,0.09,0.49,0.12,2.81,0.12,0.45,22452,11188,0.304176,0.086622071,0.134473007,0.474728922
650827,45063,Lexington County,South Carolina,SOUTH,5,29172 West Columbia,29172,0.28,0.15,0.07,0.68,0.29,2.68,0.09,0.28,35669,16306,0.596797331,0.019544342,0.305422063,0.078236264
650878,4013,Maricopa County,Arizona,WEST,8,85226 Chandler,85226,0.31,0.17,0.03,0.81,0.04,2.74,0.39,0.06,64798,27809,0.555130441,0.050037381,0.209562416,0.185269763
651189,13135,Gwinnett County,Georgia,SOUTH,5,30093 Norcross,30093,0.26,0.16,0.03,0.42,0.28,2.86,0.24,0.13,43484,17741,0.610298292,0.056544253,0.030067719,0.303089735
651389,18067,Howard County,Indiana,MIDWEST,3,46901 Kokomo,46901,0.26,0.14,0.14,0.88,0.09,2.42,0.14,0.24,39265,20209,0.671825577,0.032853228,0.151084341,0.144236854
651403,25023,Plymouth County,Massachusetts,EAST,1,02351 Abington,2351,0.26,0.14,0.12,0.97,0.01,2.74,0.22,0.14,57100,23380,0.354976839,0.082987112,0.138209536,0.423826514
651411,22051,Jefferson Parish,Louisiana,SOUTH,7,70094 Westwego,70094,0.3,0.16,0.09,0.57,0.36,2.87,0.06,0.34,28745,12244,0.687957772,0.042473841,0.190606719,0.078961668
651423,45083,Spartanburg County,South Carolina,SOUTH,5,29301 Spartanburg,29301,0.26,0.14,0.11,0.62,0.3,2.56,0.21,0.24,38112,19598,0.664595629,0.052226404,0.15144675,0.131731217
651520,13245,Richmond County,Georgia,SOUTH,5,30909 Augusta,30909,0.23,0.13,0.13,0.61,0.34,2.28,0.31,0.23,38947,24961,0.601683635,0.067782778,0.034997228,0.29553636
651548,18057,Hamilton County,Indiana,MIDWEST,3,46062 Noblesville,46062,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50109.67,24536.21,0.768102772,0.062928209,0.089536295,0.079432725
651600,31055,Douglas County,Nebraska,MIDWEST,4,68144 Omaha,68144,0.25,0.13,0.12,0.95,0.01,2.5,0.37,0.11,56331,27316,0.548076539,0.039139785,0.275472495,0.13731118
651747,53063,Spokane County,Washington,WEST,9,99037 Veradale,99037,0.29,0.14,0.12,0.94,0.01,2.79,0.2,0.14,50429,24049,0.519270283,0.133068001,0.198124398,0.149537318
652135,44007,Providence County,Rhode Island,EAST,1,02904 Providence,2904,0.19,0.11,0.2,0.82,0.07,2.16,0.16,0.32,33926,21001,0.2912446,0.079826344,0.100020647,0.528908408
652139,45045,Greenville County,South Carolina,SOUTH,5,29662 Mauldin,29662,0.25,0.14,0.1,0.72,0.23,2.45,0.27,0.15,51814,24229,0.687587917,0.063437579,0.066357991,0.182616513
652153,31109,Lancaster County,Nebraska,MIDWEST,4,68503 Lincoln,68503,0.24,0.15,0.07,0.71,0.09,2.41,0.23,0.36,26755,13394,0.775065343,0.068137386,0.008033048,0.148764223
652159,25003,Berkshire County,Massachusetts,EAST,1,01201 Pittsfield,1201,0.23,0.13,0.18,0.93,0.04,2.27,0.18,0.26,36448,20857,0.494307228,0.075856191,0.116939058,0.312897523
652242,10003,New Castle County,Delaware,SOUTH,5,19701 Bear,19701,0.29,0.17,0.05,0.79,0.16,2.82,0.29,0.05,65020,25566,0.513721195,0.037452991,0.098546238,0.350279576
652243,51107,Loudoun County,Virginia,SOUTH,5,20147 Ashburn,20147,0.34,0.23,0.03,0.83,0.07,2.89,0.55,0.03,88133,35714,0.404441328,0.064374082,0.07337377,0.457810819
652282,26163,Wayne County,Michigan,MIDWEST,3,48235 Detroit,48235,0.27,0.15,0.12,0.02,0.96,2.67,0.17,0.25,40041,18936,0.586336562,0.03981343,0.152627318,0.221222689
652317,48113,Dallas County,Texas,SOUTH,7,75081 Richardson,75081,0.25,0.13,0.08,0.71,0.08,2.62,0.36,0.1,60597,27136,0.544352782,0.068988597,0.250341663,0.136316959
652626,42061,Huntingdon County,Pennsylvania,EAST,2,16652 Huntingdon,16652,0.17,0.09,0.14,0.86,0.11,2.32,0.17,0.26,35118,14807,0.599098331,0.019835461,0.242421802,0.138644406
652646,6073,San Diego County,California,WEST,9,92025 Escondido,92025,0.31,0.19,0.09,0.63,0.02,3.25,0.19,0.22,38828,16332,0.510907117,0.085424293,0.248940583,0.154728007
652727,1097,Mobile County,Alabama,SOUTH,6,36693 Mobile,36693,0.23,0.12,0.19,0.82,0.15,2.47,0.29,0.17,47106,24311,0.660587183,0.019759297,0.244984901,0.074668619
652877,19125,Marion County,Iowa,MIDWEST,4,50219 Pella,50219,0.24,0.13,0.16,0.97,0,2.54,0.3,0.16,47177,19900,0.500470056,0.051926084,0.370363742,0.077240118
652886,48113,Dallas County,Texas,SOUTH,7,75206 Dallas,75206,0.15,0.1,0.06,0.7,0.05,1.94,0.45,0.2,41475,27761,0.46610047,0.141671272,0.097576017,0.294652241
652906,4019,Pima County,Arizona,WEST,8,85750 Tucson,85750,0.21,0.1,0.17,0.91,0.01,2.27,0.51,0.08,66411,39901,0.465268921,0.161154387,0.062711887,0.310864805
652916,53061,Snohomish County,Washington,WEST,9,98292 Stanwood,98292,0.26,0.13,0.15,0.95,0,2.63,0.19,0.13,54889,24289,0.438880987,0.068489165,0.263709631,0.228920217
652923,29047,Clay County,Missouri,MIDWEST,4,64068 Liberty,64068,0.27,0.14,0.1,0.94,0.02,2.62,0.27,0.13,53710,24141,0.655951424,0.043261839,0.253850481,0.046936256
652936,48201,Harris County,Texas,SOUTH,7,77339 Kingwood,77339,0.28,0.14,0.08,0.92,0.02,2.71,0.36,0.08,69242,31115,0.527769238,0.08193212,0.252116803,0.138181839
653051,9003,Hartford County,Connecticut,EAST,1,06040 Manchester,6040,0.23,0.13,0.14,0.83,0.08,2.31,0.27,0.16,49414,25989,0.299262555,0.12629609,0.096811046,0.477630309
653057,17019,Champaign County,Illinois,MIDWEST,3,61822 Champaign,61822,0.27,0.15,0.09,0.82,0.09,2.55,0.46,0.08,60349,31700,0.534882458,0.079272872,0.140708309,0.245136361
653104,6037,Los Angeles County,California,WEST,9,90025 Los Angeles,90025,0.11,0.07,0.12,0.66,0.03,1.9,0.53,0.21,47806,35178,0.298126299,0.340697246,0.095211894,0.26596456
653133,40143,Tulsa County,Oklahoma,SOUTH,7,74133 Tulsa,74133,0.25,0.14,0.1,0.84,0.05,2.37,0.37,0.15,50379,26657,0.651651451,0.038035402,0.071844724,0.238468423
653316,48201,Harris County,Texas,SOUTH,7,77063 Houston,77063,0.14,0.1,0.1,0.69,0.12,1.85,0.46,0.2,42458,33952,0.669903767,0.137321422,0.024499952,0.16827486
653366,47179,Washington County,Tennessee,SOUTH,6,37604 Johnson City,37604,0.2,0.11,0.16,0.91,0.06,2.21,0.28,0.33,30951,20416,0.598532557,0.041939861,0.24911366,0.110413923
653369,13067,Cobb County,Georgia,SOUTH,5,30064 Marietta,30064,0.28,0.15,0.09,0.8,0.15,2.74,0.4,0.1,67586,30115,0.570908049,0.077272278,0.175017561,0.176802112
653426,1039,Covington County,Alabama,SOUTH,6,36467 Opp,36467,0.23,0.12,0.19,0.87,0.12,2.35,0.12,0.35,27152,15663,0.664656113,0.018538542,0.255745773,0.061059572
653478,37001,Alamance County,North Carolina,SOUTH,5,27215 Burlington,27215,0.22,0.12,0.18,0.83,0.11,2.3,0.26,0.2,41858,23747,0.698202611,0.038365652,0.12596533,0.137466407
653480,37081,Guilford County,North Carolina,SOUTH,5,27410 Greensboro,27410,0.22,0.12,0.14,0.86,0.09,2.27,0.5,0.1,60353,33159,0.56094362,0.06075926,0.137441134,0.240855986
653776,55035,Eau Claire County,Wisconsin,MIDWEST,3,54703 Eau Claire,54703,0.24,0.13,0.1,0.93,0.01,2.52,0.22,0.2,38068,17407,0.693229477,0.039515819,0.16889848,0.098356224
653842,48201,Harris County,Texas,SOUTH,7,77536 Deer Park,77536,0.29,0.14,0.07,0.9,0.01,2.93,0.15,0.1,61082,24389,0.807371119,0.063485223,0.030456711,0.098686947
653843,48201,Harris County,Texas,SOUTH,7,77014 Houston,77014,0.3,0.18,0.02,0.39,0.36,2.65,0.22,0.16,40040,18081,0.755074249,0.079981694,0.026727307,0.138216751
653844,49057,Weber County,Utah,WEST,8,84403 Ogden,84403,0.27,0.16,0.13,0.86,0.01,2.8,0.26,0.18,43067,21900,0.642356557,0.032978493,0.085996245,0.238668705
653899,6071,San Bernardino County,California,WEST,9,92395 Victorville,92395,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50289.8,24639,0.568562792,0.053969195,0.226236535,0.151231478
653956,45041,Florence County,South Carolina,SOUTH,5,29501 Florence,29501,0.24,0.13,0.13,0.71,0.27,2.4,0.27,0.24,39809,23676,0.695036094,0.017106067,0.182238233,0.105619605
654104,53033,King County,Washington,WEST,9,98125 Seattle,98125,0.17,0.1,0.15,0.71,0.05,2.17,0.43,0.21,42400,25771,0.401399795,0.222672715,0.128602042,0.247325448
654142,24031,Montgomery County,Maryland,SOUTH,5,20874 Germantown,20874,0.29,0.18,0.03,0.66,0.17,2.64,0.44,0.06,65104,29387,0.469820332,0.105718242,0.165679605,0.258781822
654145,20091,Johnson County,Kansas,MIDWEST,4,66062 Olathe,66062,0.32,0.19,0.04,0.91,0.03,2.93,0.43,0.06,68682,25910,0.620074868,0.04064284,0.256837743,0.082444548
654213,18097,Marion County,Indiana,MIDWEST,3,46229 Indianapolis,46229,0.29,0.17,0.09,0.75,0.2,2.57,0.18,0.14,44923,20918,0.70102889,0.033081102,0.130324347,0.13556566
654275,45043,Georgetown County,South Carolina,SOUTH,5,29440 Georgetown,29440,0.28,0.15,0.13,0.47,0.5,2.71,0.15,0.31,32090,16714,0.617610611,0.027053152,0.149961447,0.20537479
654336,6073,San Diego County,California,WEST,9,92029 Escondido,92029,0.25,0.14,0.12,0.82,0.02,2.71,0.33,0.12,63581,30009,0.515852892,0.112507399,0.132090171,0.239549538
654361,49035,Salt Lake County,Utah,WEST,8,84088 West Jordan,84088,0.39,0.23,0.03,0.89,0.01,3.64,0.18,0.07,56557,17444,0.68694948,0.085064564,0.150388489,0.077597468
654449,48201,Harris County,Texas,SOUTH,7,77521 Baytown,77521,0.29,0.17,0.08,0.68,0.18,2.75,0.15,0.19,46864,19796,0.826537161,0.071406431,0.018125717,0.083930692
654486,34015,Gloucester County,New Jersey,EAST,2,08096 Woodbury,8096,0.24,0.13,0.16,0.85,0.11,2.57,0.19,0.19,49702,22259,0.464723784,0.054151905,0.047446519,0.433677792
654583,37035,Catawba County,North Carolina,SOUTH,5,28601 Hickory,28601,0.23,0.13,0.13,0.88,0.05,2.41,0.23,0.2,42046,23900,0.691202482,0.01785993,0.22255504,0.068382548
654746,48121,Denton County,Texas,SOUTH,7,75077 Lewisville,75077,0.31,0.17,0.04,0.89,0.04,3.01,0.42,0.03,86988,34747,0.612653751,0.062723741,0.19250203,0.132120477
654767,45037,Edgefield County,South Carolina,SOUTH,5,29860 North Augusta,29860,0.29,0.16,0.08,0.82,0.16,2.88,0.22,0.18,52720,21161,0.693734986,0.013772554,0.216715973,0.075776488
654982,13067,Cobb County,Georgia,SOUTH,5,30064 Marietta,30064,0.28,0.15,0.09,0.8,0.15,2.74,0.4,0.1,67586,30115,0.632919444,0.03349481,0.030649819,0.302935927
655063,37183,Wake County,North Carolina,SOUTH,5,27519 Cary,27519,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50040.72,24496.63,0.566074607,0.062196546,0.093337949,0.278390898
655064,37035,Catawba County,North Carolina,SOUTH,5,28601 Hickory,28601,0.23,0.13,0.13,0.88,0.05,2.41,0.23,0.2,42046,23900,0.71091151,0.0551524,0.124762255,0.109173835
655563,42029,Chester County,Pennsylvania,EAST,2,19312 Berwyn,19312,0.25,0.14,0.16,0.93,0.03,2.62,0.55,0.08,94085,50492,0.428719236,0.074474073,0.063954338,0.432852353
655607,26115,Monroe County,Michigan,MIDWEST,3,48162 Monroe,48162,0.26,0.13,0.14,0.95,0.02,2.53,0.16,0.18,47317,22146,0.631417234,0.047649214,0.19287182,0.128061733
655638,18097,Marion County,Indiana,MIDWEST,3,46237 Indianapolis,46237,0.28,0.16,0.07,0.96,0.01,2.62,0.22,0.1,54171,23909,0.705169645,0.033263224,0.111050336,0.150516795
655724,45007,Anderson County,South Carolina,SOUTH,5,29627 Belton,29627,0.24,0.14,0.14,0.83,0.15,2.51,0.12,0.28,34200,17362,0.661752775,0.011511374,0.26837168,0.058364171
655950,53033,King County,Washington,WEST,9,98125 Seattle,98125,0.17,0.1,0.15,0.71,0.05,2.17,0.43,0.21,42400,25771,0.403975413,0.251531377,0.043806045,0.300687165
656082,42095,Northampton County,Pennsylvania,EAST,2,18088 Walnutport,18088,0.21,0.11,0.16,0.99,0,2.52,0.09,0.19,42026,20340,0.550770615,0.01928646,0.109335543,0.320607383
656089,4013,Maricopa County,Arizona,WEST,8,85308 Glendale,85308,0.28,0.16,0.06,0.89,0.02,2.82,0.27,0.08,63644,26079,0.523039861,0.070025272,0.118630042,0.288304825
656422,24005,Baltimore County,Maryland,SOUTH,5,21234 Parkville,21234,0.23,0.12,0.18,0.78,0.17,2.34,0.22,0.17,44554,22263,0.511868353,0.033177526,0.085585047,0.369369074
656426,6037,Los Angeles County,California,WEST,9,91355 Valencia,91355,0.26,0.14,0.1,0.86,0.01,2.53,0.34,0.09,76024,34028,0.497590115,0.192792964,0.094978041,0.214638881
656442,22103,St. Tammany Parish,Louisiana,SOUTH,7,70433 Covington,70433,0.27,0.15,0.12,0.86,0.12,2.61,0.29,0.19,47447,24810,0.639813359,0.107581387,0.068902716,0.183702538
656444,53061,Snohomish County,Washington,WEST,9,98271 Marysville,98271,0.3,0.16,0.08,0.83,0.01,2.9,0.13,0.12,54160,20151,0.603255539,0.05480577,0.149162099,0.192776592
656445,53011,Clark County,Washington,WEST,9,98661 Vancouver,98661,0.27,0.16,0.11,0.82,0.03,2.46,0.16,0.27,32975,17775,0.484308243,0.050667623,0.287763206,0.177260928
656534,37183,Wake County,North Carolina,SOUTH,5,27513 Cary,27513,0.28,0.17,0.04,0.8,0.07,2.61,0.59,0.06,72436,33266,0.530371207,0.10600609,0.176923912,0.186698791
656535,37183,Wake County,North Carolina,SOUTH,5,27609 Raleigh,27609,0.2,0.12,0.12,0.77,0.15,2.24,0.47,0.13,50880,30237,0.501946127,0.123676428,0.177044035,0.19733341
656578,45045,Greenville County,South Carolina,SOUTH,5,29615 Greenville,29615,0.19,0.11,0.16,0.85,0.09,2.16,0.39,0.15,46950,30140,0.573063915,0.067599429,0.107219579,0.252117077
656680,45083,Spartanburg County,South Carolina,SOUTH,5,29316 Boiling Springs,29316,0.26,0.15,0.09,0.9,0.07,2.67,0.18,0.14,47968,20076,0.731674754,0.056778106,0.152239749,0.059307391
656818,25025,Suffolk County,Massachusetts,EAST,1,02151 Revere,2151,0.21,0.12,0.17,0.84,0.03,2.41,0.12,0.28,37067,19698,0.248019708,0.119994684,0.108228109,0.523757498
656916,22051,Jefferson Parish,Louisiana,SOUTH,7,70001 Metairie,70001,0.19,0.11,0.15,0.86,0.08,2.14,0.23,0.24,37094,22662,0.442192478,0.045996728,0.066081244,0.445729549
656987,31109,Lancaster County,Nebraska,MIDWEST,4,68521 Lincoln,68521,0.27,0.16,0.07,0.88,0.03,2.6,0.25,0.19,42023,18833,0.540162757,0.040542965,0.230568483,0.188725796
657004,48329,Midland County,Texas,SOUTH,7,79707 Midland,79707,0.28,0.14,0.1,0.88,0.04,2.49,0.31,0.19,50166,25780,0.602804128,0.079155091,0.228794286,0.089246495
657280,31109,Lancaster County,Nebraska,MIDWEST,4,68516 Lincoln,68516,0.29,0.16,0.07,0.95,0.01,2.73,0.44,0.07,64415,27615,0.553535811,0.043798114,0.194584808,0.208081267
657577,42075,Lebanon County,Pennsylvania,EAST,2,17042 Lebanon,17042,0.22,0.12,0.19,0.94,0.02,2.41,0.17,0.2,41887,21133,0.462003348,0.053692888,0.252460074,0.231843689
657831,50007,Chittenden County,Vermont,EAST,1,05495 Williston,5495,0.28,0.15,0.11,0.98,0.01,2.6,0.42,0.09,59859,29182,0.398323597,0.137386227,0.134176529,0.330113647
657849,48167,Galveston County,Texas,SOUTH,7,77546 Friendswood,77546,0.31,0.16,0.07,0.86,0.04,2.91,0.35,0.07,70773,27637,0.723004319,0.10856485,0.083812935,0.084617896
657857,40101,Muskogee County,Oklahoma,SOUTH,7,74436 Haskell,74436,0.29,0.14,0.13,0.73,0.09,2.71,0.1,0.35,30243,13423,0.740101493,0.014069857,0.194969473,0.050859177
657979,25021,Norfolk County,Massachusetts,EAST,1,02169 Quincy,2169,0.18,0.1,0.17,0.83,0.03,2.16,0.28,0.2,45056,25581,0.343157217,0.109071307,0.080457401,0.467314075
658209,1081,Lee County,Alabama,SOUTH,6,36801 Opelika,36801,0.27,0.15,0.13,0.55,0.43,2.45,0.2,0.34,32175,17460,0.659800588,0.015241939,0.260086703,0.064870771
