Brand_Key,Brand_Name,Category_Name,Sector,Category_Key,Energized_Differentiation,Relevance,Esteem,Knowledge,Brand_Stature,Brand_Strength,Brand_Asset,Total_Users_pct,Total_Prefer_pct,Different_pct,Distinctive_pct,Unique_pct,Dynamic_pct,Innovative_pct,Leader_pct,Reliable_pct,High_quality_pct,Arrogant_pct,Authentic_pct,Best_Brand_pct,Carefree_pct,Cares_Customers_pct,Charming_pct,Daring_pct,Down_to_Earth_pct,Energetic_pct,Friendly_pct,Fun_pct,Gaining_In_Popularity_pct,Glamorous_pct,Good_Value_pct,Healthy_pct,Helpful_pct,High_Performance_pct,Independent_pct,Intelligent_pct,Kind_pct,Obliging_pct,Original_pct,Prestigious_pct,Progressive_pct,Restrained_pct,Rugged_pct,Sensuous_pct,Simple_pct,Social_pct,Socially_Responsible_pct,Straightforward_pct,Stylish_pct,Traditional_pct,Trendy_pct,Trustworthy_pct,Unapproachable_pct,Up_To_Date_pct,Upper_Class_pct,Visionary_pct,Worth_More_pct
-24037,Green Works,Home Cleaning Products,Household Products,68,87.97,79.44,61.9,43.76,53.57,90.87,68.99,26.4,31.4,10.38,9.75,10.46,6.55,11.37,10.9,13.66,12.94,3.71,7.08,5.01,5.29,13.18,4.01,4.88,21.84,6.37,13.42,4,10.38,2.49,16.08,16.42,14.61,8.08,8.19,8.29,9.2,7.15,14.86,4.06,9.94,4.64,5.3,2.72,18.35,8.64,16.1,8.27,5.71,4.98,10.51,15.59,3.18,11.24,5.68,11.55,6.92
1060,Johnson Wax,Home Cleaning Products,Household Products,68,15.48,79.73,90.96,69.82,86.22,47.26,80.71,29.11,34.77,4.9,8.43,5.37,5.46,5.18,18.39,23.45,23.45,2.04,10.47,10.98,5.79,11.84,3.83,3.77,24.29,5.3,9.44,3.63,3.65,3.36,19.6,4.24,16.17,15.64,7.84,7.56,6,5.14,23.12,4.23,4.9,4.04,7.46,2.73,18.88,6.35,7.6,9.67,3.11,17.31,7.2,24.96,2.25,7.93,4.92,7.36,9.53
1061,Liquid-Plumr,Home Cleaning Products,Household Products,68,40.68,90.81,89.46,84.32,89.61,80.1,88.2,45.78,47.51,6.21,7.6,6.15,7.6,6.93,16.46,23.42,16.29,1.9,8.16,9.56,3.36,7.92,2.83,5.02,20.82,6.59,6.16,3.21,3.63,2.53,17.71,4.57,20.38,14.94,4.74,5.41,5.24,5.64,16.47,3.36,5.23,3.55,12.57,3.15,18.92,4.28,6.32,9.18,2.22,9.94,4.81,22.36,1.77,5.93,3.81,4.8,8.98
-22642,Method,Home Cleaning Products,Household Products,68,81.34,60.61,38.53,21.19,25.98,77.38,38.33,13.9,21.26,9.56,10.12,8.58,7.16,9.8,8.44,12.41,12.25,2.55,8.19,4.57,6.43,10.94,5.67,5.57,17.78,5.96,11.42,5.5,8.62,4.51,14.61,10.84,11.4,6.71,8.99,8.41,7.17,7.03,13.87,5.15,7.58,5.17,4.78,3.68,17.47,8.66,11.92,8.18,6.79,5.46,11.87,13.36,3.74,9.92,5.16,10.05,5.69
238,Mr. Clean,Home Cleaning Products,Household Products,68,50.96,93.37,95.66,92.51,95.84,87.19,94.52,54.87,56.03,5.55,10.03,6.62,7.77,6.66,18.28,28.6,20.42,1.86,11.39,12.07,4.89,12.1,5.54,4.99,28.48,9.34,13.65,4.96,5.29,3.12,26.34,11.51,23.14,16.78,6.33,6.62,7.58,5.76,19.8,4.27,6.24,2.83,10.73,4.23,26.13,5.52,8.14,11.87,2.85,16.22,6.24,29.62,2.5,8.93,4.58,7.32,9.5
-31217,Mrs. Meyer`s Clean Day,Home Cleaning Products,Household Products,68,33.91,52.66,28.65,3.79,5.4,37.32,6.14,10.53,20.39,8.14,4.08,6.42,7.52,7.06,3.9,17.3,9.92,6.01,6.26,2.55,4.66,9.39,3.59,6.66,28.36,9.25,15.63,3.09,3.72,1.34,8.09,4.58,7.91,5.94,3.11,4.94,9.26,3.34,8.03,2.51,4.53,7.63,1.87,0.36,15.12,10.8,7.75,3.53,2.58,3.28,11.78,15.79,10.13,7.28,1.49,8.1,5.01
1062,Murphy Oil Soap,Home Cleaning Products,Household Products,68,44.88,88.49,89.98,74.99,86.65,79.76,86.48,42.29,45.59,6.94,9.24,7.98,6.06,5.19,14.07,25,22.92,2.28,10.6,13.08,3.82,8.55,3.26,3.89,24.59,5.51,8.25,2.91,4.83,3.5,20.05,8.6,18.77,16.14,8.37,8.03,7.28,5.97,24.78,5.18,4.56,4.5,11.49,2.54,22.27,5.41,6.41,9.23,3.01,18.11,7.05,25.06,2.9,6.77,5.57,5.3,11.43
1063,Pine-Sol,Home Cleaning Products,Household Products,68,54.58,94.23,93.91,93.86,94.75,89,94.17,57.78,56.37,5.26,11.01,7.03,7.27,6.81,16.83,26.94,18.86,2.01,11.19,11.96,4.6,11.34,3.91,4.48,26.39,7.04,10,3.99,4.37,2.68,26.59,11.64,22.88,16.55,6.11,6.39,5.25,5.23,22.55,4.26,4.53,3.73,9.2,2.96,24.47,5.15,5.67,10.64,2.64,17.25,5.7,25.27,2.88,7.57,4.56,5.4,10.36
1064,Pledge,Home Cleaning Products,Household Products,68,41.49,96.27,96.55,94.69,96.67,87.83,95.38,64.99,62.37,5.4,10.27,6.42,6.07,6.5,19.53,28.07,25,1.58,10.88,15.58,5.6,11.47,4.3,4.57,26.17,6.09,9.5,3.33,4.07,3.36,25.3,6.78,20.41,16.77,7.12,7.16,5.89,5.61,22.71,4.81,5.27,4.37,6.21,2.63,26.07,5.77,6.13,10.81,4.39,17.47,8.44,29.05,2.46,9.56,4.95,5.87,11.62
257,Procter & Gamble,Home Cleaning Products,Household Products,68,61.24,98.74,99.02,95.15,98.79,95.06,98.22,68.79,63.83,5.3,9.43,6.15,7.43,10.59,27.3,27.78,24.76,3.06,10.72,13.54,4.95,17.67,4.4,5.12,25.52,7.09,13.95,5.92,6.4,3.72,25.62,13.72,15.8,14.18,8.6,11.87,7,7.31,19.78,5.12,9.5,3.76,4.98,2.6,16.25,10.47,14.41,9.86,4.61,16.74,8.4,30.27,3.5,13.64,7.02,12.67,11.18
13412,Resolve (cleaning products),Home Cleaning Products,Household Products,68,14.24,90.07,86.91,73.36,84.09,61.53,81.19,47.44,47.51,3.88,7.43,4.94,6.03,6.75,12.59,25.93,17.52,2.01,7.73,8.61,4.94,10.2,2.95,3.4,19.38,6.16,7.79,3.78,5.78,2.6,19.89,6.35,20.86,13.6,5.32,6.55,5.35,5.67,14.54,4.2,4.74,3.05,9.23,2.36,18.56,7.87,5.19,8.9,3.75,6.6,7.43,21.69,1.59,10.04,4.51,8.12,6.61
1065,S.O.S.,Home Cleaning Products,Household Products,68,5.71,89.12,87.45,73.93,84.55,46.71,79.3,54.96,53.5,4.49,6.79,4.92,5.2,4.58,12.6,25.67,16.59,1.94,9.42,10.86,3.08,8.77,2.23,3.81,23.4,6.77,7.39,2.86,4.09,2.94,21.46,6.02,21.27,13.77,6.12,5.24,4.79,5.91,19.13,3.03,3.46,4.13,14.4,1.55,20.78,4.51,5.11,8.96,2.43,14.05,5.8,24.01,2.55,6.25,4.01,4.6,7.85
239,Scotch (Home Cleaning),Home Cleaning Products,Household Products,68,15.07,82.03,68.79,54.15,64.74,50.1,64.8,31.12,33.61,4.25,6.3,4.97,6.45,7.25,9.24,19.17,15.14,2.01,6.82,6.76,4.2,8.81,3.21,4.41,17.73,4.66,8.56,2.9,3.86,2.79,16.18,7.54,16.07,10.62,4.76,5.84,5.01,5.22,13.03,4.57,3.63,3.14,7.46,2.09,16.83,6.19,7.16,6.11,3.21,8.76,6.8,17.52,2.19,8.89,4.25,5.75,4.82
21081,Scotchgard,Home Cleaning Products,Household Products,68,44.56,85.93,88.6,80.02,87.25,77.55,86.45,34.29,38.4,6.22,9.05,7.27,5.51,7.35,14.59,23.78,19.67,2.19,10.19,10.68,5.98,10.09,3.59,4.33,18.63,6.3,7.27,2.77,4.28,3.54,16.66,4.08,19.48,13.59,7.77,9.19,5.59,5.65,18.62,4.06,5.13,4.56,8.93,2.35,15.63,6.08,7.24,9.37,3.1,10.86,6.38,24.3,3.13,8.93,4.53,8.37,7.57
-31226,Scrubbing Bubbles,Home Cleaning Products,Household Products,68,57.88,88.14,87.83,84.15,88.26,84.73,88.29,54.24,56.25,7.5,6.61,6.75,7.3,9.98,14.76,23.73,15.86,2.23,11.84,9.82,4.24,12.26,2.59,2.65,15.75,8.49,10.14,8.86,5.64,2.42,25.76,13.59,22,15.06,5.22,9.01,4.53,4.26,13.98,5.85,5.91,3.11,6.76,1.81,21.67,6.85,5.08,9.54,3.94,5.26,9.67,24.43,1.7,6.27,3.43,5.56,9.14
-22620,Seventh Generation,Home Cleaning Products,Household Products,68,86.36,65.63,45.13,22.88,30.09,83.61,43.9,12.68,20,10.39,8.56,9.51,6.72,12.34,9.56,11.31,12.4,3.08,9.4,5.8,6.25,13.68,5.47,4.77,18.36,6.22,11.16,5.2,10.25,5.04,12.18,12.59,11.6,6.35,9.28,9.95,8.43,6.35,13.7,5.15,9.93,4.9,4.52,2.95,16.28,9.22,14.04,8.55,5.42,5.39,11.18,14.53,3.99,11.5,6.36,10.77,6.28
1066,Soft Scrub,Home Cleaning Products,Household Products,68,43.58,92.31,87.14,85.21,88.11,83.92,88.03,48.56,49.57,7.75,8.34,5.86,5.83,7.35,12.55,23.95,18.42,2.29,9.14,9.98,6.48,11.15,4.35,4.02,23.52,7.5,8.55,4,5.43,3.15,22.95,10.75,21.53,14.85,6.93,7.45,7.15,7.4,18.09,4.37,4.44,4.67,10.06,2.47,22.48,6.37,6.94,9.68,3.23,9.85,7.66,23.48,2.24,9.39,5.35,6.3,8.93
31011,Swiffer,Home Cleaning Products,Household Products,68,95.66,92.08,88.92,84.78,89.38,98.59,95.26,53.51,53.87,11.31,10.97,11.96,6.95,15.83,15.3,23.36,15.54,2.06,9.05,12.35,5.96,9.89,4.82,5.18,22.03,7.52,12.69,7.33,9.99,2.91,21.68,9.56,24.44,13.3,7.54,8.59,7.41,5.39,18.57,3.84,8.24,4.03,6.83,1.8,23,8.26,6.76,9.5,6.18,5.64,12.23,22.13,2.7,13.76,6.03,12.1,10.21
1068,Tilex,Home Cleaning Products,Household Products,68,8.56,80.05,73.07,75.51,76.49,39.79,71.17,38.38,41.48,4.72,6.12,4.78,5.56,6.09,10.15,19.97,13.53,2.01,6.13,6.44,3.05,7.56,2.85,3.62,20.3,6.15,6.34,3.22,4.27,3.16,18.9,7.23,19.9,11.05,4.29,5.79,4.46,4.9,14.89,2.67,3.86,4.09,10.72,2.17,18.4,4.11,5.33,9.24,3.19,8.46,5,17.94,2.49,7,3.44,4.71,5.15
-26446,Up & Up (Target),Home Cleaning Products,Household Products,68,47.2,81.68,60.52,32.59,45.42,73.87,55.5,14.82,21.11,7.64,8.23,6.44,6.61,6.97,8.94,16.37,11.5,4.1,6.97,6.76,5.46,13.93,5.76,4.29,21.93,6.08,14.87,9.11,10.98,4.49,28.9,6.67,12.79,6.4,9.04,7.13,8.21,7.47,11.74,4.63,5.84,5.08,5.22,3.98,21.57,9.68,10.54,10.97,6.17,6.02,12.71,17.64,4.9,11.19,5.04,8.03,5.42
1070,Windex,Home Cleaning Products,Household Products,68,27.07,99.22,98.85,97.67,98.97,89.46,97.5,75.78,71.39,3.79,10.46,4.93,6.43,6.27,22.24,31.89,25.63,1.7,10.78,18.93,6.38,11.53,4.37,4.27,26.98,6.55,9.46,4.5,4.74,3.98,27.48,7.78,23.69,19.51,7.15,7.82,6.93,7.13,24.31,3.9,4.73,3.02,6.95,3.63,26.95,6.64,6.85,10.7,2.93,16.83,6.17,32.49,2.06,10.74,5.01,5.55,13.9
1071,Bounty Paper Towels,Paper Goods,Household Products,97,48.15,99.11,98.45,97.73,98.77,93.43,98.05,78.27,75.29,5.73,9.47,6.75,7.37,6.79,20.43,31.22,31.79,1.7,9.13,18.5,7.15,12.66,5.25,3.27,28.48,6.28,10.73,4.98,5.65,2.9,28.42,9.72,18.76,21.07,6.8,8.15,7.86,7.84,17.81,4.16,4.99,4.49,17.16,3.06,25.41,9.19,8.97,11.51,5.94,13.91,7.44,28.71,3.25,10.15,5.76,8.05,15.5
1072,Brawny,Paper Goods,Household Products,97,45.36,96.53,95.58,90.04,95.29,89.06,94.54,65.6,65.69,5.84,8.95,6.26,6.96,7.48,17.37,29.35,27.31,1.37,9.29,10.89,7,11.49,6.03,3.61,28.67,5.99,10.8,4.46,5.37,2.1,24.99,9.31,18.09,17.09,7.07,6.43,7.29,7.39,13.81,4.92,4.8,4.77,16.78,2.11,25.85,8.54,7.56,11.21,4.18,11.22,6.49,27.68,1.81,8.55,5.4,5.54,11.99
1073,Charmin,Paper Goods,Household Products,97,39.68,97.65,98.05,97.42,98.22,89.41,96.81,68.27,67.74,6.22,8.73,6.47,5.63,7.22,19.95,30.08,31.76,1.9,10.8,16.57,9.56,15.19,9.98,4.46,29.11,5.9,13.34,6.5,6.74,3.61,23.92,13.82,18.02,18.38,7.6,7.86,8.44,7.98,18.12,4.19,5.5,4.66,8.57,2.64,24.67,9.04,9.12,11.03,5.11,13.48,8.84,30.03,2.24,9.53,5.84,7.37,14.42
1074,Cottonelle,Paper Goods,Household Products,97,43.21,96.44,93.11,90.07,93.43,88.4,93.22,61.4,61.39,6.3,8.76,7.22,4.97,7.78,13.98,28.77,25.13,1.55,8.77,10.82,8.15,13.96,8.82,3.47,29.79,4.99,13.28,6.2,6.74,3.54,25.91,14.08,17.19,14.34,7.59,6.52,8.94,8.38,15.02,3.56,5.58,4.66,5.94,3.59,26.93,9.05,9.65,10.46,5.7,11.24,7.62,27.42,2.69,9.12,4.61,6.13,10.98
1075,Dixie,Paper Goods,Household Products,97,23.72,91.33,86.13,79.27,85.24,72.61,84.21,53.47,55.31,4.96,7.37,5.9,5.66,7.29,13.04,22.6,18.46,1.53,8.56,10.54,7.02,9.49,4.81,3.46,23.69,5.29,12.27,9.66,5.2,3.08,23.82,10.17,13.09,12.25,7.72,6.28,7.06,5.93,19.31,3.56,4.87,5.31,8.13,2.55,23.1,9.88,7.94,9.81,7.09,13.27,7.16,22.26,2.66,7.88,4.22,6.67,7.31
240,Kimberly-Clark,Paper Goods,Household Products,97,41.46,92.54,90.35,75.02,87.14,83.23,87.51,51.22,51.91,5.64,7.99,6.63,6.07,8.32,17.21,21.3,21.62,1.87,8.61,8.86,6.27,13.1,5.18,3.86,25.72,8.18,11.09,5.61,6.33,3.07,21.28,14.03,12.33,11.2,7.99,10.11,8.47,7.43,16.03,3.92,7.62,4.03,5.88,2.49,20.45,8.75,9.65,9.44,5.82,11.55,6.62,23.86,2.7,10.85,6.02,10.05,8.24
241,Kleenex,Paper Goods,Household Products,97,51.36,99.8,99.34,99.71,99.71,96.18,99.17,82.28,76.66,5.31,10.76,6.21,7.19,7.29,22.32,32.3,29.61,2.44,12.57,22.87,7.81,15.83,7.83,4.02,33.03,5.69,14.29,6.03,5.89,4.07,30.83,22.34,19.67,18.62,7.87,7.92,11.07,7.98,25.55,5.13,6.21,4.48,7.29,4.25,26.89,10.26,12.79,10.51,7.49,17.76,6.33,33.84,1.93,8.8,4.97,7.47,17.23
1077,Puffs,Paper Goods,Household Products,97,47.55,97.16,94.43,91.13,94.54,90.73,94.43,69.08,66.36,6.43,9.56,6.67,5.18,8.15,16.55,25.28,26.55,2.03,9.38,13.48,8.39,13.94,8,3.08,26.8,5.17,14.09,6.86,6.51,5.23,24.42,16.12,16.48,14.85,6.86,7.02,11.15,7.41,16.28,3.89,6.24,5.09,6.41,3.54,24.39,9.38,9.26,10.85,6.78,11.38,7.41,26.13,2.11,9.57,6.13,8.53,12.44
1076,Quilted Northern,Paper Goods,Household Products,97,34.28,95.41,92.56,89.58,93.08,84.47,91.96,62.84,59.69,5.41,8.39,6.62,6.12,6.74,14.88,26.94,26.27,2.52,10.07,11.1,7.92,13.82,7.53,3.22,30.41,4.37,13.83,4.84,6.74,4.36,25.52,11.79,15.84,15.06,6.85,7.11,9.96,7.36,14.9,4.53,5.62,3.87,8.92,3.54,25.04,9.69,8.82,10.96,4.49,12.71,7.98,25.64,1.92,9.9,6.57,6.83,11.48
242,Scott Paper Goods,Paper Goods,Household Products,97,17.05,95.12,92.13,85.82,91.96,75.17,89.15,61.54,56.9,4.39,8.54,5.52,5.15,6.11,16.88,24.84,21.36,2.56,9.18,10.82,7.23,12.04,6.36,3.91,30.42,5.45,10.46,5.05,4.86,3.26,29.03,11.13,14.62,12.8,7.06,7.12,9.76,7.77,17.77,4.5,5.32,5.33,9.18,3.51,24.23,9.54,9.73,12.06,4.6,13.46,6.85,25.25,3.38,9.49,5.11,5.6,10.45
-22620,Seventh Generation,Paper Goods,Household Products,97,86.36,65.63,45.13,22.88,30.09,83.61,43.9,11.98,20.54,10.39,8.56,9.51,6.72,12.34,9.56,11.31,12.4,3.08,9.4,5.8,6.25,13.68,5.47,4.77,18.36,6.22,11.16,5.2,10.25,5.04,12.18,12.59,11.6,6.35,9.28,9.95,8.43,6.35,13.7,5.15,9.93,4.9,4.52,2.95,16.28,9.22,14.04,8.55,5.42,5.39,11.18,14.53,3.99,11.5,6.36,10.77,6.28
1078,Glad,Plastic Wraps & Storage Bags,Household Products,105,48.46,98.82,98.51,95.29,98.28,92.99,97.67,82.15,75.82,4.92,8.58,5.83,6.78,10.08,21.75,32.14,26.19,1.65,10.97,12.18,5.8,13.07,4.11,3.3,26.76,6.93,11.51,5.96,6.65,4.11,27.78,7.17,21.09,17.25,7.28,9.4,7.85,7.69,20.33,3.81,7.48,3.49,13.33,2.53,27.15,7.99,8.93,12.79,3.96,14.64,9.73,28.46,2.47,11.46,5.09,8.75,12.34
1079,Handi-Wrap,Plastic Wraps & Storage Bags,Household Products,105,21.71,97.33,92.62,83.69,91.56,83.2,90.73,66.88,65.26,5.55,8.57,5.38,4.98,6.35,14.66,27.62,19.42,1.88,9.12,9.07,5.78,10.89,4.28,3.65,27.21,4.66,9.17,4.83,5.25,2.69,25.69,7.42,20.12,14.1,6.71,6.21,7.31,7.83,18.89,3.81,4.71,3.82,9.77,1.82,29.16,7.08,6.17,11.73,4.82,13.65,6.75,22.72,2.15,9.05,4.07,8.42,10.18
1080,Hefty,Plastic Wraps & Storage Bags,Household Products,105,56.45,99.34,98.91,95.95,98.88,95.18,98.28,76.47,73.71,5.45,8.13,5.54,8.98,9.71,20.97,34.23,28.79,1.55,10.76,15.82,6.37,13.25,5.34,4.71,28.63,7.33,9.89,5.42,6.89,4.17,26.89,6.92,21.52,17.54,6.55,8.9,7.95,7.89,19.81,4.29,7.72,4.2,17.95,2.43,22.8,7.05,8.04,12.99,4.35,14.6,8.6,29.07,2.52,10.8,5.6,9.44,14.06
1081,Reynolds Wrap,Plastic Wraps & Storage Bags,Household Products,105,70.69,99.74,99.6,99.08,99.8,98.02,99.57,85.19,78.21,5.16,11.31,7.28,7.22,10.46,24.69,33.83,32.16,1.12,13.34,23.61,6.88,13.18,4.26,4.28,29.67,7.34,10.67,6.8,6.79,3.36,29.75,8.46,24.4,20.9,8.05,10.18,7.21,9.02,25.43,4.94,7.06,3.98,13.74,2.2,28.87,7.5,8.53,14.79,4.7,19.07,7.3,32.19,3.21,11.05,6.61,11.04,18.86
1082,Saran Wrap,Plastic Wraps & Storage Bags,Household Products,105,36.75,98.59,97.82,95.46,97.7,90.41,96.55,75.01,69.27,4.92,8.15,6.57,6.07,8.02,18.91,31.34,26.44,1.98,11.11,14.74,5.69,10.61,4.01,3.67,25.9,5.42,9.15,5.12,6.41,2.65,27.79,8.1,20.96,15.91,5.78,8.51,7.28,8.04,23.55,3.53,6.03,4.04,11.58,1.12,28.31,7.22,6.73,12.57,4.18,16.59,9.2,25.78,3.46,8.58,4.61,8.88,14
-29453,Sterilite,Plastic Wraps & Storage Bags,Household Products,105,43.41,72.55,58.71,32.27,43.64,59.83,50.27,29.09,32.78,6.92,9.29,5.37,4.74,8.77,9.28,16.62,12.47,2.51,8.07,4.63,6.34,8.61,4.41,3.44,18.14,5.05,9.19,4.47,5.99,2.67,22.09,6.28,14.6,7.11,6.93,7.66,5.31,5.56,11.22,2.42,4.5,4.58,11.05,2.75,24.4,7.3,6.63,9.75,5.7,6.06,8.24,15.01,3.37,8.6,4.58,7.19,5.72
1083,Ziploc,Plastic Wraps & Storage Bags,Household Products,105,71,99.91,99.57,99.74,99.83,98.42,99.66,78.42,71.81,5.85,10.48,6.97,6.53,11.72,23.98,33.33,30.36,1.22,11.12,21.19,7.24,13.12,4.32,3.6,27.86,7.06,10.38,7.43,7.83,2.44,28.98,9.35,23.52,19.65,7.08,10.17,7.18,7.96,20.27,4.58,7.61,4.15,10.95,1.81,28.06,7.32,8.5,12.7,5.55,14.29,10.39,30.64,2.91,11.52,5.79,11.67,18.61
83,Calvin Klein,Bedding  Linen and Towels,,198,63.62,57.05,71.66,83.49,78.87,60.06,77.4,20.76,30.83,5.26,13.18,7.28,6.27,7.49,15.01,11.48,23.43,8.35,10.46,7.32,4.7,9.56,7.41,6.39,9.65,5.51,9,7.37,6.12,14.64,10.64,3.46,4.97,8.24,7.94,7.12,4.76,3.96,13.84,12.22,6.4,4.06,5.23,5.43,8.44,9.86,7.31,6.16,25.13,7.57,22.67,13.73,5.68,10.93,17.06,8.9,8.73
-31191,Charter Club,Bedding  Linen and Towels,,198,30.55,51.25,62.19,22.68,36.43,34.8,36.81,11.56,20.02,3.49,6.95,6.39,10.3,5.5,12.46,15.36,13.83,5.25,4.82,4.96,8.03,5.39,4.42,6.6,12.94,4.66,9.17,9.07,7.86,8.14,22.82,5.27,7.3,7.69,5.47,8.79,8.2,11.34,9.97,8.98,5.32,9.07,6.95,5.74,11.89,11.73,7.59,8.01,14.79,12.24,14.21,7.42,2.48,8.87,6.59,10.61,10.53
-31197,Duxiana,Bedding  Linen and Towels,,198,81.63,24.98,62.45,1.95,11.83,54.69,17.37,3.5,14.79,12.37,11.22,6.58,5.5,9.65,12.34,16.95,17.6,11.47,1.23,6.29,7.53,15.43,8.39,9.78,13.6,13.49,5.55,10.43,9.1,4.19,11.78,12.18,8.43,10.05,12.19,7.28,5.57,4,11.71,7.4,15.2,8.44,8.49,12.87,9.3,18.69,4.19,10.05,19.81,3.39,10.3,8.57,16.22,11.52,16.11,15.51,5.43
-31199,Fieldcrest,Bedding  Linen and Towels,,198,8.87,51.82,77.52,23.51,46.31,18.12,40.6,23.64,28.59,6.45,8.48,5.73,3.58,3.18,18.64,13.68,20.15,1.11,8.68,7.42,10.87,13.53,6.63,5.68,20.02,8.09,6.18,6.29,4.85,9.3,19.53,6.25,7.13,13.78,8.93,10.92,5.24,7.69,12.96,6.4,5.09,7.34,4.33,3.09,14.99,10.25,3.98,9.26,13.61,10.06,8.63,18.89,6.93,10.47,8.48,6.51,3.67
-31202,Frette,Bedding  Linen and Towels,,198,96.38,67.96,74.94,0.17,9.5,93.25,27.56,3.87,12.92,13.16,19.39,10.49,10.04,5.23,13.85,23.32,19.4,9.75,10.56,5.51,2.83,12.27,6.96,4.49,11.55,17.89,4.49,12.73,18.42,14.75,18.3,12.24,13.91,10.91,10.3,14.07,9.78,10.27,11.43,11.19,10.3,11.88,8.49,1.66,8.77,22.96,6.68,11.69,8.15,17.45,15.96,13.23,19.07,14.79,19.11,7.76,3.99
-31203,Garnet Hill,Bedding  Linen and Towels,,198,72.41,26.41,24.92,7.06,8.76,47.09,11.23,5.14,16.35,10.04,10.92,8.72,7.38,4.99,9.89,9,7.99,3.41,4.61,4.35,6.39,12.07,7.37,12.75,18.9,12.06,11.92,8.45,6.17,7.85,12.13,5.55,4.6,4.11,16.81,6.32,10.87,11.52,14.3,1.78,9.82,14.13,5.43,11.19,12.89,15.31,17.54,4.11,13.06,2.72,15,10.05,10.97,15.11,12.46,10.9,9.6
-31208,Jonathan Adler,Bedding  Linen and Towels,,198,93.57,54.78,40.34,6.46,11.6,86.53,25.81,4.16,16.05,13.64,10.45,11.98,12.2,5.31,14.05,4.23,12.34,2.69,5.48,4.35,9.95,18.25,5.03,7.76,13.66,6.9,8.32,9.18,9.42,13.46,16.51,10.7,3.25,12.41,11.1,9.54,10.6,8.29,14.65,13.74,8.51,2.59,3.07,2.37,9.56,5.93,6.71,11.27,12.84,7.18,8.12,12,9.39,8.38,13.42,7.1,1.83
-31211,Martha Stewart Collection,Bedding  Linen and Towels,,198,76.46,19.47,33.45,46.71,43.96,45.59,47.29,24.97,31.22,8.37,11.4,8.1,6.23,9.22,8.05,13.37,16.99,11.9,7.55,4.8,6.16,7.03,8.46,5.94,15.03,5.6,10.35,7.11,7.26,6.86,13.08,4.21,10.1,6.78,11.68,9.51,5.28,6.56,12.87,5.56,5.64,6.12,5.51,2.98,13.82,10.89,10.44,7.08,17.08,8.58,20.29,14.61,5.27,9.83,9.63,9.17,5.16
-31222,Pottery Barn Classic,Bedding  Linen and Towels,,198,90.21,28.31,44.42,37.53,42.2,70,51.51,12.41,20.71,9.85,16.17,9.28,8.09,6.92,10.89,10.2,16.87,4.27,10.01,5.23,7.39,10.82,8.96,4.67,15.31,6.79,10.88,7.16,5.41,7.55,12.86,4.64,7.22,7.83,8.52,6.9,5.58,5.54,14.89,4.8,6.01,3.87,4.02,1.15,11.35,4.32,8.12,5.86,13.53,11.36,19.2,17.11,5.33,8.56,10.53,5.48,3.52
-31225,Ralph Lauren Home,Bedding  Linen and Towels,,198,90.15,31.04,56.53,47.6,53.63,71.75,62.25,18.1,26.02,9,15.59,7.97,10.11,7.61,11.14,10.58,21.97,8.01,10.36,6.93,5.04,6.21,9.45,6.12,11.32,6.05,9.14,6.21,6.12,15.09,10.65,6.77,6.86,11.54,9.58,9.11,6.87,7.46,14.35,11.72,6.44,3.69,7.71,3.39,8.43,6.18,11.09,8.12,23.1,5.34,19.55,15.24,5.33,9.99,18.85,9.5,6.74
-31227,Sealy Posturepedic,Bedding  Linen and Towels,,198,65.78,52.6,77.98,71,78.01,58.63,76.2,23.04,38.95,9.41,7.64,7.32,9.51,6.18,16.64,13.99,23.63,1.83,6.62,7.1,2.98,10.19,4.7,5.63,14.01,6.85,9.67,3.91,8.23,5.34,17.39,17.01,13.86,11.88,8.82,6.71,4.62,6.77,18.25,5.7,7.11,2.24,5.99,2.2,9.87,5.19,6.1,8.09,8.38,11.54,9.87,21.03,3.95,8.4,4.68,8.33,9.6
-31228,Serta Perfect Sleeper,Bedding  Linen and Towels,,198,59.95,40.14,83.75,65.98,79.33,46.28,75.39,17.62,40.25,6.65,8.5,7.02,9.17,7.29,15.95,19.11,24.72,1.38,9.57,8.75,4.08,11.28,3.93,4.17,15.47,8.13,5.67,4.87,8.59,5.72,14.98,19.32,11.14,13.07,10.83,11.02,9.13,6.95,15.91,6.52,6.65,2.74,6.67,2.22,9.82,5.72,10.34,6,9.5,8.77,9.49,19.34,5.61,11.14,8.87,6.68,11.34
-31229,Simmons Beauty Rest,Bedding  Linen and Towels,,198,80.42,45.48,74.91,61.67,71.83,67.73,73.67,15.81,36.89,6.82,10.35,7.98,8.59,11.04,15.75,13.11,23.12,1.93,5.25,3.9,3.69,13.34,4.41,5.14,17.13,7.53,8.5,7.61,6.58,3.34,10.89,15.04,12.21,7.69,8.42,7.93,7.21,6.62,13.57,7.11,5.22,5.09,7.34,2.37,10.52,6.31,8.81,5.92,5.85,7.98,10.02,20.67,2.08,8.82,4.86,9.48,7.7
